,prod_id,images,string
182,5ffc8d8a39a7bf6bd86202ca,"['6e4f2ee7957dab33bf4bblob', '568fcbbbbdf840eca336blob', 'db9f51f339ab94e63da4blob', '324e6f1995a7b7180b09blob', '82e316bed1c5f22f4700blob', 'be1d883ec4e797e3aee8blob', '91b8d81adacff7fb751dblob', 'c459fbdcbb35b619fb17blob', 'bfc4016d1aec42fa764fblob', None, None, None]","alphalete mens khaki green solid long sleeve pullover hoodie size largealphalete mens khaki green solid long sleeve pullover hoodie size large
model: brown
category: men
color: gray
men"
183,6000aebd39a7bf6bd8622d0e,"['1410acc46a6ec72bd812blob', 'dad23974279dc473600bblob', '53fd027ffbf6fabccf7bblob', '268997c1b9bba2bf5d12blob', '94ef603b2293838680deblob', '68a7104cddfca271b4aablob', '1dc4f9acc84833f90782blob', '540feb739f085e0b19a3blob', '00120927fdcbbc21178eblob', None, None, None]","vintage new balance mens black long sleeve hoodie size mediumvintage new balance mens black long sleeve hoodie size medium
model: product
category: men
color: black
men"
184,6000b21339a7bf6bd8622d1b,"['2a97e0a9e2940a35e069blob', 'f5535c40fe4238665633blob', '5623258a6a3a7afddf11blob', '60028093b07de00e3736blob', '09248a66360c4ef56dfcblob', '5521dbfe4aa844c5156eblob', '725375e690203cf3619cblob', 'bbd57c4a18f7dbf287b3blob', 'b1fadf8060c10a4765e4blob', 'a70d7044287ad2974bddblob', None, None]","the north face mens brown solid long sleeve half dome hoodie size mediumthe north face mens brown solid long sleeve half dome hoodie size medium
model: brown
category: men
color: gray
men"
185,60218248032aff45fb42ee15,"['943a704d4a3b765fd924blob', 'f8a43283aa2970c26061blob', 'a27a99812e87e9d69d3fblob', '8adb97afaa81447dab5dblob', '77f55e2b38c1fd5e2040blob', '66a13e7b2c25c76f2d4cblob', '76864bb5f284744dc2a7blob', None, None, None, None, None]","hiclol mens a unigue creation black long sleeve cotton pullover hoodies sz largehiclol mens a unigue creation black long sleeve cotton pullover hoodies sz large

category: men
men"
186,6021ba60032aff45fb42f008,"['4f63bd219f4b5e448a4dblob', '73b1270a8921456a6a50blob', '314a48939ee763f77bc3blob', 'e9f63f38b7f8056dba76blob', '66e36f46fda0adaf0ac9blob', '69275568964ad34e6525blob', '7a5057868ac30bda4683blob', 'ff948901bb9b4333dc49blob', None, None, None, None]","gildan heavy blend mens black solid matco tools garage long sleeve hoodies sz lgildan heavy blend mens black solid matco tools garage long sleeve hoodies sz l

category: men
men"
187,602ab7247eb7514eda83b660,"['5c47ec380eaacc1c79aablob', '5b669c0f1fa373395ba3blob', 'f71a3cc02d118540ad98blob', 'b8c3906065fc8b47a5f2blob', '65e35ce3bcf9678202abblob', '6a8f1de0da947d0e0a54blob', 'ada8d7cb41208d7bc00dblob', 'e73bedcc7a4d28af8bd8blob', None, None, None, None]",timberland unisex kids black solid long sleeve cotton pullover hoodie size xltimberland unisex kids black solid long sleeve cotton pullover hoodie size xl  category  unisex kids unisex kids
188,602ac9417eb7514eda83b7d5,"['88286f39951e97bbcb5eblob', '8d58e4382b47da99eddbblob', '26ae9745a1175477eab9blob', '6667e5e7488fcdf6906bblob', 'f7229ef68771a73c8277blob', 'a534db60c51b0618f69fblob', 'f062a585fb2d470ea4d1blob', '9471efc840cc13d81320blob', '3693d5ea5b2da446caddblob', None, None, None]","mitchell and ness mens college vault miami green orange pullover hoodie size 5xlmitchell and ness mens college vault miami green orange pullover hoodie size 5xl

category: men
men"
189,604265167cb2b66f1baa5979,"['ccf91f08ef0322791653blob', 'f425b8902d7023629407blob', '281fa24b2ea270a5a3b9blob', '3bffb145aa30e9e523f8blob', 'b58321da659385858de0blob', 'd1f2d159296aeddcb2d1blob', 'dac4a33e2b7c9c1b8367blob', 'a57a94a5f94b5a3c0d90blob', '046fbac7c8ac25ac4978blob', '8d6258cb3fe94dcf739eblob', '5317677ad21cad3c864cblob', '65cb8940c043a2044e77blob']",vintage nike mens orange solid long sleeve cotton pullover hoodie size largevintage nike mens orange solid long sleeve cotton pullover hoodie size large  category  men men
190,60439af37cb2b66f1baa7174,"['3eaa03f15f0fafea504bblob', 'ce884c3a4cf9b5b96197blob', 'bf0b6e7828e6cff47e48blob', 'a04896fac10edcbef2fablob', 'f730f8f5230927b0cb29blob', '453185d794c2d447a0afblob', None, None, None, None, None, None]",ford mens blue white long sleeve polyester activewear pullover hoodie size xlford mens blue white long sleeve polyester activewear pullover hoodie size xl  category  men men
191,604a93b678e7c80b94a7577e,"['5bf4753b0b3b86543504blob', 'faa2c284c451cc2045b0blob', '543c25d48fd26b28c566blob', 'fd094faa48d40d6eb288blob', '6abe0c7f016b97d81d90blob', '20ce34b427508a75803dblob', 'ba5f9501db5e28260ceeblob', 'ff0c0656b46fb77f944cblob', '5411222f6cef383b48cfblob', 'b6bc0ce5b1748739e388blob', '2ab0cd55307c6d255277blob', '425cb9bf9594c5280bcfblob']",vintage speed gear mens honda 1959 black solid long sleeve full zip hoodie xxlvintage speed gear mens honda 1959 black solid long sleeve full zip hoodie xxl  category  men men
192,60551f6c9222b20013dd1ef3,"['kgvpKe1ccDzJCDd', 'NsKWzhB1yovtX62', 'P3Z6_1DlbVTlko4', 'vdsygxQIsgzM3oO', 'v3SpRBh1rsD2dqc', 'iCS0FxW96TVsT2t', 'qpPu7r1WOy0ZGNL', '1krVKHYI5c4Sksh', None, None, None, None]",the north face mens black solid long sleeve cotton full zip hoodie size xlthe north face mens black solid long sleeve cotton full zip hoodie size xl  category  men men
193,604279777cb2b66f1baa5a62,"['21bbc6cabecc9694563dblob', '8c8cc7dc30534f8f21e9blob', 'd3a38c07e9d0024d3d2ablob', 'b944a1351b4490bd1c0ablob', 'c6c854d2c61a9ac6bafdblob', '8263daf93f69ce1f3a81blob', None, None, None, None, None, None]",artist union clothing co mens amour rose pullover pink sweatshirt hoodie size sartist union clothing co mens amour rose pullover pink sweatshirt hoodie size s  brand  artist union category  men men
194,5fb8423b97546371c0ece4ea,"['d3b4cfb2bb56618144e2blob', 'facebda2458be25c5f4dblob', '56c727f55b293d2ec56cblob', '7db6b8f9688c5aede750blob', 'f29453c6a8c2b92dcd72blob', '5c4a7607a59a810fa126blob', None, None, None, None, None, None]","ralph lauren mens gray solid long sleeve full zip hoodie jacket size largeralph lauren mens gray solid long sleeve full zip hoodie jacket size large
"
195,5fca86208b6e7e34dd0a9b1d,"['1351003c587d51fc3cd8blob', 'c78c7cbe35a2233ec53ablob', '88efc4037a5558298773blob', '75c9acf2565dd0bef903blob', '7d3b3b6a16366ed2072ablob', None, None, None, None, None, None, None]","pokemon mens gray long sleeve pikachu pullover hoodie  pokemon mens gray long sleeve pikachu pullover hoodie  
"
196,6050f467948f830019eb3a2c,"['Lp826cKq7jT0nnc', 'p-YloVDRZE10XFx', 'JMZtLHDax1BE0zl', '4uqilO8FDIXTBMk', 'JbgXgfo-CNoiiAP', 'utXpzYg3ylIxqPR', 'gteBYNvA3E2p0B6', '9o_tW_udkIRbsZx', 'vkq5g9VsfO7A2g4', 'nT4MgMX3tJwWwjF', 'UTWFedk3RhL87rE', None]",adidas mens team issue badge of sport grid heather grey pullover hoodie large adidas mens team issue badge of sport grid heather grey pullover hoodie large   
197,60249e81032aff45fb4318b6,"['2ee15794f8b1a1bb0ecbblob', '6b17a991760b07883967blob', '704902d6300df5fd789dblob', '32ce74f607d3f8cb66ffblob', 'af0846b1c65d70b7fa55blob', '7e4a09049f82148f8bfablob', None, None, None, None, None, None]","nike mens therma fit nfl onfeild apparel hoodienike mens therma fit nfl onfeild apparel hoodie

"
198,5fc4e5493e6fed6112f0243b,"['2771b5c693d4a64f4c9bblob', 'cde0271b6c724321e08ablob', 'f040bb53b1e50c410f8eblob', 'd2b598a82c4d6a800e96blob', 'e800c7e7c34fe4fd6922blob', None, None, None, None, None, None, None]","nike therma fit unisex kids black long sleeve sweatshirt hoodie size largenike therma fit unisex kids black long sleeve sweatshirt hoodie size large
category: unisex kids
unisex kids"
199,5fcec8e10c97d96ea969c8e8,"['d96a6ef8206c4fa83ad8blob', '350b14fba565ba6a7fc2blob', '57448579484bec4fe8a8blob', '28cc7bd57cadde74bb7ablob', '2ff12ae677342f8bb1eablob', None, None, None, None, None, None, None]","walt disney world disneyland by hanes blue mickey mouse long sleeve hoodie sz lwalt disney world disneyland by hanes blue mickey mouse long sleeve hoodie sz l
"
200,5fd5429c55d509448d7a335e,"['26e78d644375dfca36dbblob', 'a4a6aa53617ca8518275blob', '8310d31bc9be839fefb7blob', 'f9189bf44c1facbf6bc2blob', '29d72a0fbaa3c60f3809blob', '191f024f73c10c97596bblob', '76d8efc1cf73f61a0964blob', '025aa0cf0ca451810f21blob', None, None, None, None]","vintage champion mens gray long sleeve pullover sweatshirt hoodie size largevintage champion mens gray long sleeve pullover sweatshirt hoodie size large
model: product
color: gray
"
201,5febee1539a7bf6bd8619984,"['5992a4dc924ab955650bblob', '88c705fd405cdb632ac1blob', 'b186d5ef92163b6b8cdcblob', '8cb58b255f2ed0a967a1blob', '60ebe90efaecf8362ca2blob', None, None, None, None, None, None, None]","steve & barrys mens gray michigan wolverines sweatshirt hoodie size 18-20steve & barrys mens gray michigan wolverines sweatshirt hoodie size 18-20
model: product
color: gray
"
202,5febee2c39a7bf6bd8619986,"['406dacc9e7ae67d17899blob', 'c998a264487150d1250ablob', 'c43232bdb40d2cfaecb8blob', '91be6a142da82ecf342cblob', '9c6a911f3209102cc058blob', 'b7df4003c01f5408e04fblob', 'd8ea94fbd4e2e9566cf0blob', '9917834a35174d565a87blob', '40faaf55ec39e43b8223blob', None, None, None]","ellesse mens camo black white mattar full zip hoodie track jacket size xlellesse mens camo black white mattar full zip hoodie track jacket size xl
model: product
color: black
"
203,5febee4239a7bf6bd861998b,"['8bf0d7dd373fa42f661dblob', '55ccc10a5873e999bdd2blob', '211ee5e02e37bacacf09blob', '1a6570a6b2dff69070b4blob', 'b0d6e0d6ee176332e446blob', '71c9b6189fefc12fefafblob', '1d0ab782ea65dbfd7be3blob', None, None, None, None, None]","mj soffe mens red w&j college long sleeve hoodie sweatshirt largemj soffe mens red w&j college long sleeve hoodie sweatshirt large
model: product
color: brown
"
204,5febef5a39a7bf6bd8619996,"['272628c453568bbb9338blob', '74874e3d10f2c767a6e8blob', '54c814557d1024067dd9blob', 'e6643aad36216c08dda3blob', '7c93af576bf6034a3fb6blob', '71861e5d2fb6123e3717blob', 'a2bfb4ec4d3902a8dcdablob', None, None, None, None, None]","champion mens blue college penn state nittany lions hoodie sweatshirt mediumchampion mens blue college penn state nittany lions hoodie sweatshirt medium
brand: penn state nittany lions football
model: blue
color: black
"
205,5fed3f4139a7bf6bd861a341,"['d613feda3f1105bc161dblob', 'a19c6db226b76e21b8aeblob', 'c4c6e5f54e741290adc9blob', 'dcb3d4d60f17cc2429ebblob', 'e67b88f6c0220258b5d2blob', '0438db7708cfaf1df943blob', None, None, None, None, None, None]","under armour ua storm mens multicolor striped long sleeve full zip hoodie size munder armour ua storm mens multicolor striped long sleeve full zip hoodie size m
brand: under armour
model: blue
color: teal
"
206,5fed3f7339a7bf6bd861a347,"['374fbef09bc748d4eb73blob', '56803be328c1f09669b6blob', '319141ecf7d3281e426dblob', '305859a039a49fe17032blob', '3969f5e89a185a6b350cblob', 'a6a8166f5b9422d77ffdblob', None, None, None, None, None, None]","gildan mens red usmc long sleeves cotton blend pullover hoodie size mediumgildan mens red usmc long sleeves cotton blend pullover hoodie size medium
model: clothing
color: brown
"
207,5fef8ef839a7bf6bd861b118,"['ca348ac9be3d2e33042cblob', 'b38e49443b630bbff0e0blob', '378116742aace4f7029bblob', '4cc2ffaf45d920fd7dd7blob', 'b2d6046c38e67e4876d2blob', '9728dd395f7c347b477ablob', 'd652da241560106613a5blob', 'a71b896c4112b7e3dfc8blob', '6510d4815447295e3014blob', None, None, None]","russell athletic mens white full zip long sleeve pockets hoodie sweatshirt sz lrussell athletic mens white full zip long sleeve pockets hoodie sweatshirt sz l
model: product
color: beige
"
208,5ff5205239a7bf6bd861d153,"['a5d720e78dde93d752a1blob', '94362e26768ba1d91ce7blob', '872c44e197dfdb431428blob', '5e3b3b7aca0ef80019dablob', '56944ba75f0e1a459d52blob', 'e3b01e0d9a5ae467c0aeblob', '9a7d8b6f9cdbfac2be5ablob', '8da0061cd4c1450e12c4blob', 'c54a48a90d6eb0263503blob', None, None, None]","champion mens gray john carroll university pullover sweatshirt hoodie size smallchampion mens gray john carroll university pullover sweatshirt hoodie size small
brand: oath keepers
model: blue
color: black
"
209,5ff5206839a7bf6bd861d155,"['4d7b35313b647dd687afblob', '8ea517c40ebe0de2beccblob', '47047c2c083ef900cef9blob', 'c40d6f73851be80e1a58blob', '2cc0acd1b23dae3e8ad2blob', 'ca93dd12a7fd8aef0cb0blob', '371910f5a4dc8300380ablob', None, None, None, None, None]","colosseum athletics mens beige polyester pitt panthers pullover hoodie size xxlcolosseum athletics mens beige polyester pitt panthers pullover hoodie size xxl
brand: modesto junior college
model: product
color: tan
"
210,5ff6299a39a7bf6bd861d72e,"['5e0f0fbb24e4d7257cfeblob', 'b3bcbf7f4b0af66fe76eblob', '71d0e71464101718a971blob', '430b59ab923acaf3c330blob', 'a2d6ba248b44c0fdef4fblob', 'c30e7a31ef1285a91216blob', '88307ce49c5f1e7d2d9bblob', 'b401fb2da21bc8c2e601blob', '92e80792ee0969f68bbdblob', None, None, None]","columbia youth blue outdoors pockets windbreaker hoodie jacket size 4tcolumbia youth blue outdoors pockets windbreaker hoodie jacket size 4t
model: blue
color: indigo
"
211,5ffcfdca39a7bf6bd86205d2,"['302e3c2f343afaefdc45blob', '75344c6a0315f4c2208bblob', '36cb45b8984637c8ddf6blob', 'c8865fa277788d33fc2ablob', 'b1fc5965fd4e193358f3blob', '6053ec1ffe7a7d769098blob', 'cdc4c1039012a0042625blob', '024a9959d5a5ed10bed9blob', '1187665d87732948aa01blob', '9a7c80def67f450eb1abblob', 'ac9d003ca23769e489b4blob', '00befbe2aeb854baa0a7blob']","nintendo super mario boys blue hoodie size xs black t shirt small lot of 3 nintendo super mario boys blue hoodie size xs black t shirt small lot of 3 
model: blue
category: boys
color: indigo
boys"
212,5ffcfe5439a7bf6bd86205e1,"['ca94c6c268f0d0d0c3abblob', 'aaeb28417c194ff61a59blob', '905898dd5f8c856a42a7blob', '50fd0fbc63ba18571ab1blob', '62e9c36d621e7a939008blob', '22091653974f74c1196bblob', None, None, None, None, None, None]","justice girls blue creativity is contagious long sleeve full zip hoodie size 16justice girls blue creativity is contagious long sleeve full zip hoodie size 16
model: clothing
color: indigo
"
213,5ffcfec339a7bf6bd86205f1,"['27b41320bb9025ff3e19blob', 'bbb177e941ffc7454003blob', '6da0db47b3cf7bb5cee4blob', '6446456e4e07612d787eblob', 'fb36e9c9f200ad1c79cdblob', '789811fb3635d6e02ac3blob', None, None, None, None, None, None]","justice girls white black collection x lace neckline comfort pullover hoodie 10justice girls white black collection x lace neckline comfort pullover hoodie 10
model: product
color: black
"
214,5ffdfb9b39a7bf6bd862113d,"['4b62f9a141ed696a8e2ablob', 'e3bda7af513aa761ef37blob', 'afecd86571d0097c33b3blob', 'c1e4e019d69e5791fe47blob', 'e9cd2b78b03fa6944cc5blob', 'f5cc8f64dd8478e9c308blob', None, None, None, None, None, None]","alaskan brewing co mens peach raspberry wheat pullover hoodie sweatshirt mediumalaskan brewing co mens peach raspberry wheat pullover hoodie sweatshirt medium
brand: alaskan brewing company
model: product
color: brown
"
215,60010066b6795c07b1b6e961,"['a5616c510e0e2bc635eablob', 'd93c329ebdb07b05cec0blob', '919908a420369775393eblob', '26acaa84bf04feca485eblob', '16fbe96567d181e3fb64blob', 'eef7274cdef95b33e491blob', 'd2e64df35b4a1132eb73blob', None, None, None, None, None]","j galt shanghai mens white solid long sleeve cotton pullover hoodiej galt shanghai mens white solid long sleeve cotton pullover hoodie
model: product
color: gray
"
216,6015ad5545c2ff4568f2d9e4,"['83088884017181eac475blob', '7af65f2aae2c379f7115blob', '802cc11a120164849002blob', '919663a22e33f7c6db9dblob', 'e4bf45f499e2811c6ea0blob', None, None, None, None, None, None, None]","unisex yellow black striped long sleeve pullover baja hoodie largeunisex yellow black striped long sleeve pullover baja hoodie large
model: neck
category: men
color: gray
men"
217,6015b33b45c2ff4568f2da1a,"['48282f3654271d09603ablob', 'f7dc8b6d717cf925fa37blob', 'f55e63549c6e3e12f3a9blob', 'ab66ad68857aca8ac3beblob', '8276515d9c45c3492683blob', '43b7efb3bd842f6f90c9blob', '90cf58ffa78222d49bccblob', None, None, None, None, None]","columbia unisex kids blue omni shield windbreaker hoodie jacket size 4/5 youth columbia unisex kids blue omni shield windbreaker hoodie jacket size 4/5 youth 
model: clothing
category: unisex kids
color: indigo
unisex kids"
218,6015b3f645c2ff4568f2da1e,"['83b1b3015c603689e0cfblob', '97eeff0c168725b4a505blob', '1688d0866a9ea90dedc3blob', '1de4bd38a69ae07e35d7blob', 'b5e2f49d8ba569db3679blob', 'f908a5c3b479a5e8946fblob', '59d4ace90a560b01f6a5blob', None, None, None, None, None]","brooklyn cloth unisex kids dark gray full zip fleece hoodie jacket size 4brooklyn cloth unisex kids dark gray full zip fleece hoodie jacket size 4
model: outerwear
category: unisex kids
color: black
unisex kids"
219,6015b58c45c2ff4568f2da27,"['2a81e13eeaf4b9751b2fblob', '889fe9aa8b669ea6bf55blob', 'aec200097f61fc99cb44blob', '0daf93f40f7c38050cbdblob', 'd2631797a3632ed2d670blob', 'adf8e5b86f73e52ba64ablob', '333b91dab1b867a07d27blob', None, None, None, None, None]","black jack mens heather blue long sleeve pullover hoodie sweatshirt size smallblack jack mens heather blue long sleeve pullover hoodie sweatshirt size small
model: outerwear
color: gray
"
220,6015b68145c2ff4568f2da2e,"['998ebe72c6bf1ed0a788blob', 'bf915ad545b93c79cc9fblob', '6a265578a2780c32a01eblob', 'e54a6ad7f8f59bc00e04blob', 'c2a2c28a526e5fbf8a0eblob', 'b96e58c107a5c3510008blob', None, None, None, None, None, None]","adidas unisex kids blue orange full zip fleece hoodie jacket size 5adidas unisex kids blue orange full zip fleece hoodie jacket size 5
model: coat
category: unisex kids
color: black
unisex kids"
221,6015b70245c2ff4568f2da30,"['c142df1b303ecc028a2ablob', '7103afdbfd4119a4e294blob', '7fa2d1cc60ae41fc54fdblob', '3bbc0e07851b789c5e7ablob', 'e3ac507a52372dff5a62blob', 'fa7d594c59d92019d91cblob', '2f4ea92fa432c7472b82blob', '466722d32f77ec5612c1blob', '6b775298292cd820ebd4blob', '70c30a947d1d38dbdd42blob', None, None]","gilden heavy blend mens green nashville tennessee hoodie sweatshirt size largegilden heavy blend mens green nashville tennessee hoodie sweatshirt size large
model: sports uniform
category: men
color: green
men"
222,6015b7d645c2ff4568f2da34,"['b1d0b9518076fca08c28blob', '521adae0ec6e5a326572blob', '89ac1a393b4129957991blob', '05d2bbf57b4f74f5c909blob', '4e84a7a2e8133e4e1950blob', '6ab4c24a8b8605765b72blob', None, None, None, None, None, None]","colosseum athletic unisex kids gray penn state nittany lions hoodie size mediumcolosseum athletic unisex kids gray penn state nittany lions hoodie size medium
model: outerwear
category: unisex kids
color: gray
unisex kids"
223,6018ab759d2d50091c257b9f,"['0a488ba923609aedea92blob', '32b2bc856208bc1bc847blob', '0651f6d0d68fc5d9927cblob', '45ea8696a05fbbae3a33blob', 'd256fa14889959faf950blob', '8f56cde263a8beb4c7d9blob', '1993a706ea2c76012bb2blob', None, None, None, None, None]","nhl mens gray black polyester pittsburgh penguins hoodie sweatshirt size largenhl mens gray black polyester pittsburgh penguins hoodie sweatshirt size large
brand: planters
model: product
color: gray
"
224,601b1567f4e5d90747b9cf92,"['ac2b61100149426d9aceblob', '69259758d442fce33b1eblob', '850e5b8edd8e891dfc75blob', 'e9a418849aafb80744d3blob', '8f266dd8eb7616ed48e6blob', '834f4265863927db155bblob', 'e324ca2d42a1f4f7cbb0blob', None, None, None, None, None]","fila performa mens black polyester full zip activewear hoodie jacket size mediumfila performa mens black polyester full zip activewear hoodie jacket size medium
model: neck
category: men
color: black
men"
225,601da5aa032aff45fb42c13a,"['f339bd107ef776158122blob', '9b3b70347296d366df1dblob', '4c860a69b820695c3ed6blob', '31419b3e5df728b2baddblob', '4f59c1438b9ec4129281blob', 'ca500efecbebf1bfac19blob', '9c29ee69d45d28dec952blob', '614e6b2832a239f365b1blob', 'a376b9f35cdccf8468e1blob', None, None, None]","nwt hanna andersson unisex kids blue full zip shark hoodie size 100nwt hanna andersson unisex kids blue full zip shark hoodie size 100

category: unisex kids
unisex kids"
226,601db163032aff45fb42c17f,"['363526e0bc9ceb09c3e7blob', 'f30aa65e89c3f707f164blob', 'f4c14417095a4bd850a9blob', '94854a5fc56db4f5678fblob', '85d18736fa6b67814a93blob', '318f30b008c54d2268e8blob', '0621050772c7f5883796blob', None, None, None, None, None]","vintage ovb old varsity brand unisex teal embroidered the rock sweatshirt hoodievintage ovb old varsity brand unisex teal embroidered the rock sweatshirt hoodie

category: men
men"
227,60202872032aff45fb42dba9,"['7276bf980c91308159ddblob', '0fd6c05bcfb86a2291a0blob', '96aa254d42360d6b8ebcblob', '0e1467de1df07dab231ablob', '917cdb7daa8de6e4219bblob', '230f2d1c77c83391d8bablob', '8d680ce661ac126ef68dblob', None, None, None, None, None]",justice girls black cotton blend sparkle glitter long sleeve pullover hoodie 8girls
228,6024536f032aff45fb431376,"['bbdb9f27093d81714d0fblob', 'e93cca25bee6a2dba3e9blob', '51909ffa4275be720af7blob', '638dc3d64ed5147c4a20blob', '0dc9a125e770ee21aedeblob', '3a939137f4736076ce50blob', '8111aaf5d438b2d3a289blob', None, None, None, None, None]","brooklyn cloth unisex kids dark gray full zip long sleeve fleece hoodie size 4brooklyn cloth unisex kids dark gray full zip long sleeve fleece hoodie size 4

category: unisex kids
unisex kids"
229,602521a0032aff45fb432405,"['d4a76ee49152c46fb6ebblob', '9291e69a67cdd890044fblob', 'a89529cda18ef3c410dablob', 'e4909bd3af5bca08cb67blob', '7766a96105b3af6af88eblob', 'bdbc9e39cd6411b6ecd3blob', '31d0c3fc8ff921ef917dblob', None, None, None, None, None]","under armour ua storm mens multicolor striped full zip long sleeve hoodie mediumunder armour ua storm mens multicolor striped full zip long sleeve hoodie medium

category: men
men"
230,602d80377eb7514eda83e5c8,"['a027f8e86a5e25b9ee20blob', '7a91151146d1e980b390blob', 'aae6dab6f18163c80ea9blob', 'da8ae01c29dd8d2ca55fblob', '74bdba54c9b4721f6321blob', '24ae54168400afb60344blob', 'efba98ff70e19f21115dblob', None, None, None, None, None]","reebok mens blue polyester long sleeve pullover sweatshirt hoodie size largereebok mens blue polyester long sleeve pullover sweatshirt hoodie size large

"
231,6032c3847eb7514eda8430ad,"['698c4d229a20dfebf492blob', 'eb8c455e7b4007f9921fblob', '3fed46a6ed62408d5477blob', '6f81cf961325ce1c15afblob', '02a3698ddf530b11eea5blob', 'a5aa94ef13b80ef604f5blob', '4f0b65cc3e42be8d63b5blob', None, None, None, None, None]","tna mens/unisex black long sleeve pullover hoodie sweatshirt size medium/ largetna mens/unisex black long sleeve pullover hoodie sweatshirt size medium/ large

"
232,603b9c547cb2b66f1ba9e587,"['a4bc76e19759c4db31f9blob', '48eb6e7c74a441810ce2blob', 'd7f18a36635966bf9b93blob', '22c5ce8be061e7607367blob', '2e94b2cddc81644c37c5blob', '798ae1bb183946e7afddblob', None, None, None, None, None, None]",cat & jack unisex kids multicolor floral full zip hoodie size medium 7-8cat %26 jack unisex kids multicolor floral full zip hoodie size medium 7-8  category  unisex kids unisex kids
233,603ba1c97cb2b66f1ba9e599,"['b5f5cb2ddf16fc60d929blob', 'f033185a9754d9d31070blob', '040332680db17537affablob', '2ba38eb4f09d01980ad8blob', 'dad8328f7dee8cd4e44fblob', '58ee36c4b2609f6073b7blob', '633df8dc387aa8a73620blob', '6e99f46fb1081d735768blob', None, None, None, None]",nike mens blue polyester therma fit pullover hoodie sweatshirt size xlnike mens blue polyester therma fit pullover hoodie sweatshirt size xl  
234,603ba55a7cb2b66f1ba9e5a0,"['d656b11e071e66d9207ablob', '1219eb1b8172bbe97cdeblob', 'f6fdb17b07f6b258988ablob', '1e1e1eb15e37b59e61fablob', '226ebff0f66214bf9cc7blob', '2bf12d1462660df3798fblob', '8a90bf111be2771737a2blob', 'e18bb0c5224b8be101d0blob', 'f8fb21a074fbada49ebcblob', None, None, None]",braetan mens black solid polyester full zip hoodie jacket size 2xbraetan mens black solid polyester full zip hoodie jacket size 2x  
235,60413a827cb2b66f1baa4496,"['29714d16f560c3ab8c44blob', '0ad66f3f7a7ff19f24a0blob', 'a3cc6ee3d0969092be63blob', '17785f8d928881d30c3dblob', 'a8eb23e4414e3b15c9bablob', '93cb72414a260d59308eblob', 'fe8c4e51ed4d7d346bc0blob', '9b1c42a45435cdd00135blob', None, None, None, None]",vtg nfl apparel unisex black pittsburgh steelers full zip hoodie jacket sz largevtg nfl apparel unisex black pittsburgh steelers full zip hoodie jacket sz large  
236,60413be47cb2b66f1baa44ab,"['5e2241b2c56b6370defcblob', '1c5a5696b1afde2d58c2blob', 'e30a0789c1e942576debblob', '2ce99c474198966f9e21blob', '5f1684581509af613ea7blob', 'e84e24acb035d2cfbe5ablob', 'a4fd59e96ce340c2a480blob', None, None, None, None, None]",champion unisex gray the university of scranton pocket pullover hoodie large
237,60413c937cb2b66f1baa44b7,"['28120bb490c6ed59fbc8blob', '6434928cc4e28c45b18fblob', '6efebb0b53b552adde78blob', '3ceb225291998d8879b5blob', '241d06e28ec16b765e77blob', 'ec5d05c2d97052832450blob', '97b6e1ac5b1125d1ac7cblob', '71c9e7b46cb75867bfe2blob', '523413ee5fa8b933e648blob', None, None, None]",champion mens gray notre dame football pocket pullover sweatshirt hoodie large
238,604b977ce4293a7de460a83b,"['b33ec1adc33e94be2580blob', '6cee4d07ecbac14f5974blob', '654366cb661c06954d4ablob', '7d887c6099cda31102a8blob', '8927e9431346977f1f33blob', '172392c2a4c258c32d2eblob', None, None, None, None, None, None]",maverick by logan paul mens gray black favorite bird sweatshirt hoodie sz smallmaverick by logan paul mens gray black favorite bird sweatshirt hoodie sz small  
239,604d13bbe4293a7de460be00,"['ce9a0b693063bc792784blob', '77a712ff47bbc5bc3f72blob', 'dd9ed30ac01cea7e9c26blob', '898809ec22a9ae80ea3cblob', '611e13f17ed3ce569266blob', '70a69203a37e2b4ba635blob', 'cd738c394d3a3fd5de20blob', None, None, None, None, None]",vintage nautica mens black red 1/4 zip pullover long sleeve hoodie largevintage nautica mens black red 1%2f4 zip pullover long sleeve hoodie large  
240,604e3144e4293a7de460c2c4,"['0b3b2bc52d108e7ec229blob', 'fa6572d67ba87ef893dfblob', '73f90a3b4ceb6adbc16dblob', '36949f239ddc5bf1c574blob', '5741d89eb2ff4a4017aeblob', 'c0f197e5d78215288ae5blob', '6941e6e1fda784c4d8c2blob', None, None, None, None, None]",pacsun mens red black plaid flannel cotton button down hoodie shirt size smallpacsun mens red black plaid flannel cotton button down hoodie shirt size small  
241,604e3b60e4293a7de460c2f7,"['e964d9aa260786f3561fblob', '651f9df1ae44452e7dabblob', 'bd7a2c157f68501c2251blob', '2989431b31dfcbeec2cdblob', '6bc572ff48d20beed1bfblob', '2d5839c9342568ff099fblob', 'ce3812a760b0c88072d0blob', '31f3447c38dfe874c0bbblob', 'f3d1146b63108dd866b7blob', None, None, None]",american eagle outfitters mens army green hoodie sweatshirt size mediumamerican eagle outfitters mens army green hoodie sweatshirt size medium  
